Tue Oct 30 10:07:16 2018       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 396.44                 Driver Version: 396.44                    |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf  Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|===============================+======================+======================|
|   0  Tesla K80           On   | 00000000:04:00.0 Off |                    0 |
| N/A   23C    P8    26W / 149W |      0MiB / 11441MiB |      0%      Default |
+-------------------------------+----------------------+----------------------+
|   1  Tesla K80           On   | 00000000:05:00.0 Off |                    0 |
| N/A   29C    P8    29W / 149W |      0MiB / 11441MiB |      0%      Default |
+-------------------------------+----------------------+----------------------+
|   2  Tesla K80           On   | 00000000:84:00.0 Off |                    0 |
| N/A   24C    P8    27W / 149W |      0MiB / 11441MiB |      0%      Default |
+-------------------------------+----------------------+----------------------+
|   3  Tesla K80           On   | 00000000:85:00.0 Off |                    0 |
| N/A   29C    P8    29W / 149W |      0MiB / 11441MiB |      0%      Default |
+-------------------------------+----------------------+----------------------+
                                                                               
+-----------------------------------------------------------------------------+
| Processes:                                                       GPU Memory |
|  GPU       PID   Type   Process name                             Usage      |
|=============================================================================|
|  No running processes found                                                 |
+-----------------------------------------------------------------------------+
/home/samwiq/ABC and deep learning project/abc-dl/lunarc
/home/samwiq/ABC and deep learning project/abc-dl
start script
DNN_simple
standard
500
4
0
check version of Knet
    Status `~/.julia/environments/v1.0/Project.toml`
  [336ed68f] CSV v0.3.1
  [a93c6f00] DataFrames v0.13.1
  [31c24e10] Distributions v0.16.4
  [1902f260] Knet v1.1.0
  [6f286f6a] MultivariateStats v0.6.0 #master (https://github.com/JuliaStats/MultivariateStats.jl.git)
  [2913bbd2] StatsBase v0.25.0
  [4c63d2b9] StatsFuns v0.7.0
build Knet
  Building SpecialFunctions → `~/.julia/packages/SpecialFunctions/KvXoO/deps/build.log`
  Building CodecZlib ───────→ `~/.julia/packages/CodecZlib/wwgbh/deps/build.log`
  Building Knet ────────────→ `~/.julia/packages/Knet/hxjeS/deps/build.log`
test gpu
4
0
0
Loading MA2 model
Nbr training obs 1000, nbr parameters 25352, obs/parameters 0.04
0
Starting training
Epoch 1, current loss (training) 0.8513, current loss (val) 0.8501
Epoch 2, current loss (training) 0.7913, current loss (val) 0.8240
Epoch 3, current loss (training) 0.7309, current loss (val) 0.7834
Epoch 4, current loss (training) 0.6203, current loss (val) 0.7353
Epoch 5, current loss (training) 0.5159, current loss (val) 0.6723
Epoch 6, current loss (training) 0.3833, current loss (val) 0.5843
Epoch 7, current loss (training) 0.3004, current loss (val) 0.4992
Epoch 8, current loss (training) 0.2330, current loss (val) 0.4279
Epoch 9, current loss (training) 0.1993, current loss (val) 0.3782
Epoch 10, current loss (training) 0.1725, current loss (val) 0.3563
Epoch 11, current loss (training) 0.1541, current loss (val) 0.3459
Epoch 12, current loss (training) 0.1386, current loss (val) 0.3317
Epoch 13, current loss (training) 0.1193, current loss (val) 0.3252
Epoch 14, current loss (training) 0.1114, current loss (val) 0.3249
Epoch 15, current loss (training) 0.0973, current loss (val) 0.3239
Epoch 16, current loss (training) 0.0896, current loss (val) 0.3228
Epoch 17, current loss (training) 0.0769, current loss (val) 0.3204
Epoch 18, current loss (training) 0.0654, current loss (val) 0.3162
Epoch 19, current loss (training) 0.0572, current loss (val) 0.3171
Epoch 20, current loss (training) 0.0490, current loss (val) 0.3114
Epoch 21, current loss (training) 0.0411, current loss (val) 0.3144
Epoch 22, current loss (training) 0.0337, current loss (val) 0.3106
Epoch 23, current loss (training) 0.0292, current loss (val) 0.3063
Epoch 24, current loss (training) 0.0234, current loss (val) 0.3071
Epoch 25, current loss (training) 0.0196, current loss (val) 0.3111
Epoch 26, current loss (training) 0.0163, current loss (val) 0.3051
Epoch 27, current loss (training) 0.0137, current loss (val) 0.3047
Epoch 28, current loss (training) 0.0110, current loss (val) 0.3067
Epoch 29, current loss (training) 0.0095, current loss (val) 0.3079
Epoch 30, current loss (training) 0.0075, current loss (val) 0.3068
Epoch 31, current loss (training) 0.0061, current loss (val) 0.3058
Epoch 32, current loss (training) 0.0053, current loss (val) 0.3057
Epoch 33, current loss (training) 0.0043, current loss (val) 0.3064
Epoch 34, current loss (training) 0.0038, current loss (val) 0.3084
Epoch 35, current loss (training) 0.0034, current loss (val) 0.3105
Epoch 36, current loss (training) 0.0028, current loss (val) 0.3095
